transactionId,senderBankId,receiverBankId,transactionDateTime,transactionAmount,transactionCurrency
09e4b591-3611-487a-8f08-84ddb4ea17f1,MC12 9412 6518 24ZN ZZ42 TMK8 Q87,SI63 7750 7021 7755 270,2023-07-19T07:45:41Z,1839,Zloty
9325b9ce-6205-4ccd-a8b3-d31922ef6d68,SE85 5512 1207 6776 9152 1464,BH40 VRSW DZLD EBMM KBSH 9Y,2023-07-14T13:43:12Z,8685,Yuan Renminbi
80baecaa-3cd6-47b5-b330-127d8d98c15e,PT78 0011 4462 3488 8214 1975 6,HU09 4128 4707 2157 4562 5978 4090,2023-08-11T04:49:03Z,5233,Euro
d71c1fb9-f249-41e3-a8b9-430ef85fa1bf,TR93 5284 3PWZ EYX8 K2SB NYYG IA,FR81 1721 7138 89CV OJIS BWTJ V02,2023-08-10T19:19:17Z,5282,Euro
275a9d53-3414-4361-855f-f175cc129d1b,AD11 5605 2884 5LTJ VZ3R 3DR4,AZ71 FEXZ PN6A U3NI 17P2 1HTW AEJQ,2023-03-06T21:04:28Z,9806,Euro
8692a29f-b648-4ee4-8c37-caf19f2bf6b9,MT81 XFUY 4417 0NYB VYMP BNSZ TEHC RGA,PL44 2888 9449 3283 1633 6653 3528,2023-05-22T13:08:40Z,3250,Yuan Renminbi
fdb07f66-3ac3-44ac-b656-b7846da302af,IL56 4709 4711 8638 7453 742,BH18 KBVF 95DF G0K0 IEES J3,2023-10-23T05:37:57Z,2309,Colon
1a5e2257-d788-4534-9564-0e34686d38ef,PS81 LNVJ 1FRJ LQ5G EOQH TCT4 MHZ0 8,KW53 QVEA 8USM INAM QVRS X5AZ UL2X JA,2023-06-21T17:34:43Z,8733,Euro
05d54144-75d3-4851-904f-d3acb7391cc2,CH09 3807 45DN SVYQ ZJFC J,HU25 3644 0029 5299 2079 4094 9230,2023-10-22T19:54:33Z,2818,Yuan Renminbi
fd1dce4e-9573-4194-83e5-1fb784d68ac1,VG86 FMFS 6282 6175 2475 8171,NO93 3828 7337 264,2023-09-28T06:19:08Z,8705,Rupiah
86aa38c2-a41a-457b-a6be-2c17d41e3f4f,LT85 4729 4592 6877 2322,VG25 QZTW 3980 0646 3117 7330,2023-04-08T13:06:50Z,7789,Rupiah
58feb9b1-d534-4285-a5d7-caa3e12ff06c,MK05 346P 1PML LFBQ O96,PK49 GXAO IHIA KSVW FRQV XRVX,2023-05-31T21:50:51Z,4846,Franc
78109363-61de-4cbe-8255-4c201dbaf75a,FR38 1181 6027 70AT LCR5 HBJR 370,MC38 2005 5022 29CP WHWR G4KT R37,2023-08-27T20:44:27Z,1138,Peso
8ce6aa43-4694-4684-aca4-c5950775bfb1,HR90 6902 1499 0284 9843 7,AE34 3014 3236 2788 3679 299,2023-07-25T01:31:33Z,7660,Real
1b1c0d35-d922-4b60-966b-ceb11a9918ee,BE07 5342 8915 1815,GB12 KLEO 0927 2819 0672 00,2023-10-04T03:11:40Z,173,Yen
3c2bff31-1c66-433c-a8d0-f97310c9ae92,AZ85 EXRH HTGP N6BF ZHMH IPQV 4DJ1,FI77 1874 8823 0079 81,2023-03-28T08:47:37Z,8859,Rupiah
dd948521-49f4-40dc-bbb1-02db7e8d4755,ES89 8635 8236 7493 4344 1258,MC11 7425 1835 7685 BQCM UDAU G83,2023-11-05T04:20:32Z,8788,Rand
733f08b3-d388-4be2-a18b-176f5dd27b3b,ES03 0335 0870 2486 2488 4394,IT06 X960 9355 726E IBCV BQSP LAL,2022-12-09T01:16:49Z,6385,Rupiah
7731fc28-d677-46c6-858f-09a2c42f0be9,IL59 1160 8429 8333 9646 544,ES15 3628 0930 5220 0213 6149,2023-04-05T08:00:24Z,670,Ruble
e7471e78-68ef-4913-b824-2023fa6cbe2b,FR33 7004 4487 478N 8RAC MCKR G17,PT21 7390 2826 4732 2975 1371 4,2023-06-14T04:18:51Z,5464,Ruble
30ef019f-ef64-4340-b95f-f3f82332a972,KZ92 866N JFIH 5BOP P8DH,FR81 5965 7578 94D0 ZSIR XCBC S47,2023-11-19T02:15:29Z,2920,Zloty
c2393e16-83d6-4ab2-a52f-ec3d6c52e16b,GE44 PT58 5604 8343 5103 34,LT74 6814 0110 7173 9843,2023-08-17T17:06:27Z,7620,Shekel
fa2a0389-caba-4434-a1ea-34dc092d24fb,GE26 MB99 5061 0109 4190 99,FR84 7095 0867 09MI IRPU A5LZ 530,2023-10-11T10:33:03Z,5115,Real
89877185-b415-4a3d-8e33-898c70ca2b8a,LB46 7488 PXBB 81MY OTDH G5UA Z07O,BE05 6328 8853 4120,2023-11-13T17:33:49Z,4414,Ruble
8537a5ec-ff4f-424c-bbb1-731743cb12e1,HU04 0179 2676 5043 8040 3408 6664,MU27 MSFS 6487 8272 1960 3424 615G HX,2023-04-19T18:30:16Z,3835,Denar
9c592845-aac2-44f2-b68e-a2f4e09fe785,FR33 2346 7135 42ZL PNIV D15R 139,FR16 6667 7949 17FS F7JQ TC0T G68,2023-02-21T16:31:41Z,1960,Euro
af25d711-1a30-47f0-9c25-cd198851096f,IS42 6188 5711 2733 7402 9141 97,AL02 6804 8518 AMD1 QGML WSXF ZYWK,2022-11-30T18:42:51Z,3952,Yuan Renminbi
572de817-e087-440c-8bea-82a56182ed23,KZ53 944B 8IW8 FCJG YMKP,GI03 JGGS GGOW MXCV DOIM DHF,2023-02-02T06:59:32Z,9406,Rupiah
7684118a-e092-4a2b-aaa6-c92d1c055249,FR17 2860 5528 95C6 PUJS VQOO 783,ME54 6018 8021 8328 7631 47,2023-02-04T06:00:09Z,5143,Rupiah
2d242c09-58a3-47e0-802b-504a815cbc05,LU73 2709 DDME NASE D0DZ,KZ85 775K QYMI JLET 0UGI,2023-04-05T06:46:37Z,3726,Zloty
fd5a6f29-f649-4360-a7c2-74556ce3bc6a,FR08 1781 1305 09W2 GY6K CUX0 084,BE06 7463 9341 4193,2023-06-06T04:07:16Z,7837,Ruble
22bb0f95-3663-41b0-9aa0-f1c9641b2ddb,BR08 1306 2467 6796 6387 5201 243P 3,LV02 BHPQ TIQV XKKC GCPJ V,2023-04-24T21:07:09Z,857,Rupee
f3977c9b-cfe1-467a-a1c2-cb716707ff2f,GB48 CLOV 7114 1774 0652 22,HR73 1395 1417 7842 3198 4,2023-09-29T17:07:46Z,8371,Koruna
22307670-871e-402b-99aa-ce8752650458,NO03 5176 1621 106,SM31 A761 5845 898Z QSWA 66U5 XMF,2023-08-04T07:45:52Z,4324,Yuan Renminbi
8218b598-bf04-48cf-a918-cf27aeaea2fd,FR87 8225 0433 53DX J0ZB M594 641,PT48 9474 7321 8539 9791 8830 1,2023-04-20T06:07:49Z,2487,Rupiah
a66b5271-fd61-4986-92a5-639f1173c0f0,BA11 6175 0805 0029 3619,SE30 3230 4245 0108 3453 1728,2023-06-17T08:53:38Z,7127,Won
5d204289-99ff-40d2-bdb5-884cc92f6a46,DE74 1231 2163 0358 9510 89,FR70 2085 9832 16WI XKMW QEYH 187,2023-09-10T19:52:14Z,216,Lev
01b95f8a-b8ff-4c2c-8aa7-885e2bef3b0e,ES84 4033 7345 4311 7895 1874,MK31 557M PGZV H48E J31,2023-11-08T11:03:25Z,1505,Yen
e1f6e96e-5a78-4873-9276-a99c13f00126,FR87 7941 2473 87ZJ CSKT RPLK A11,NL22 RZHY 0294 5746 13,2023-07-23T15:52:07Z,920,Ruble
092ac883-fc16-4af3-9b9a-158c8ac1f2d6,AE29 8383 5081 3377 5718 876,FR74 1707 2296 971E NBHP ZZUD H60,2023-01-07T17:45:59Z,5653,Dollar
a926927e-0d7e-4e16-855a-94904d07d46e,PS76 ERND 7AJ6 WWKC 6DYB DHQA C9VO E,GT80 QKW4 W7FC AKVG A1IM CWGE P9KH,2023-02-17T01:02:04Z,3648,Rupiah
411f63bf-232d-46f2-b236-d95462105abe,IL10 2778 0753 4531 7452 892,FR35 2002 3908 02HL KJTM I9MV R95,2023-11-01T14:43:34Z,1016,Zloty
b8df939f-6877-4d93-8b8c-7dcc52ea138e,FO36 7386 7321 3527 13,ME61 3336 9205 0660 8527 18,2023-10-21T18:56:42Z,8151,Yuan Renminbi
089bd38e-6b56-467d-8b6d-3cad3d7a0f76,KW90 LPEM UCUU CZ2X 47RJ IGCQ K95R 9N,FR43 6331 0128 943N I6QS G9ZH T25,2023-08-08T16:49:29Z,4108,Lek
518ae8db-94c4-4331-8ec5-08a48c33817f,NL74 ANGI 8186 8605 33,FR75 6150 8840 65EA L74B 9D8Y U38,2023-02-21T20:21:24Z,732,Gourde
399b76a0-e813-4778-af68-b1f2b8211b6f,GE35 EL99 8897 2402 0668 19,SI84 5744 8277 0576 826,2023-10-26T10:41:13Z,5540,Euro
68660981-4dd8-4cc5-a79a-cdc97d064599,FR86 0235 7943 77FK 1M4B DGLT T04,PT50 5815 9051 5139 4397 6851 5,2023-08-25T06:40:15Z,131,Euro
11d6f83e-4288-44ed-b92e-c873ed0ae1d5,AZ64 EYFG FILR VRCT 4QYC IIQI DNMU,ME16 0475 1608 0496 7656 98,2023-10-02T07:51:04Z,5160,Rupiah
78d1ad10-db71-4f9f-b967-55164fd82291,CH78 1720 1RQJ O6G5 ZANV 0,PK41 QHMD LTGW TMBQ V646 MVEE,2023-02-24T18:14:47Z,1038,Yen
002931dc-e599-4374-a818-e3da4c807689,ME47 2223 9040 4212 5205 30,BE45 9110 7319 9629,2023-05-11T17:38:48Z,1625,Yen
02acef06-3433-4d4e-bd48-5df91d3d90c8,NO09 5742 3086 526,FR85 6232 6027 80YU 0Y8O X5HC T79,2023-08-14T12:34:42Z,8979,Peso
23e0c233-bd3a-4363-b9ff-0c15e7b95dc3,VG55 BVLJ 5995 7390 1522 4682,VG35 RSXW 9144 0699 3816 4082,2023-09-16T06:52:19Z,9948,Real
425bb0cf-0e21-4af9-a126-ab96d968f458,PT10 1079 3234 4396 4944 9278 5,LU90 874F GYET H1EN FFSF,2023-10-14T00:31:46Z,4625,Rupiah
03a35a73-eab6-40f4-9f1c-b625d4f150ea,PK25 GECO QT8W SCZA PHZM OJYL,AL34 0705 7685 MHSP OUZ6 7LL4 AXHR,2023-08-20T07:46:50Z,2660,Pound
fe6c3bf5-4e10-4b3d-a1ac-8ff703a22d67,PK63 KPDA QEO6 EORA JWO7 E8MZ,SM15 T498 4882 206Q YJQR WEZT SCS,2022-11-23T23:26:24Z,1626,Peso
18a2fd76-a36e-4fad-bb64-55e6914b18bc,IL95 6641 3934 7399 6370 571,GT46 1HVP 9ZIO XCWY 0B5Q SC8F VQST,2023-07-02T07:59:59Z,149,Ruble
79879133-d614-4930-b147-6ff20c02eade,TN39 7296 2839 4488 4297 2957,GB20 QVGS 2111 9655 2569 76,2022-11-29T08:11:38Z,9606,Euro
91bc43ed-122a-4fd7-a5f0-55dae865ab4c,KZ64 4711 NUFW SS8S HPE7,GI38 TEJF 24K0 BZYI Y2VQ D4L,2023-08-23T23:16:46Z,3211,Yuan Renminbi
927390c2-746b-41f2-9f27-738e8aeeccc0,IL73 4201 4135 5131 4568 279,FR15 6929 2198 59TL DIFC KGGG 202,2023-08-02T15:54:36Z,5061,Won
22499edc-2597-4779-8c56-37b9f645c374,AZ35 PIYY SXLW 7WCZ QODX DMOT WP0N,LU77 945J 51OS KNK2 TXVI,2022-11-23T16:25:28Z,9951,Ruble
24c4d4bf-2a59-41d0-af4d-cfbd6260fc2e,MK25 030V 2L4O HSHW 300,SA77 510K P1VJ TXWP 2V0K WWLU,2022-11-27T20:46:33Z,1599,Euro
6275a883-d791-4b63-a3e8-3b72f3a3c6f2,FR91 0460 9682 94VE CJXL M4QP B40,GT89 TOSC DVFS JETJ RTNT HSVD I6RK,2023-10-16T04:39:06Z,3514,Yuan Renminbi
67fb2235-5c98-49e2-8a94-3556f157ed00,KZ30 295V 7QEE XWXF SXYB,FR51 2043 1325 078E OH9X TPEV 671,2023-08-03T20:28:03Z,5388,Ruble
9a5b79c3-1fd4-4116-8b8f-244ead7710b3,BE84 5249 9776 1086,FR07 1973 8975 67OH XJMV 315M 767,2023-04-08T21:10:19Z,7911,Yuan Renminbi
17df5f3c-2cfb-4bbb-8424-a938c33b1350,AT49 2028 6460 1119 5881,RO29 JKXY FOED LWQO GTPV QWPY,2023-03-28T09:06:40Z,1242,Peso
4c779b92-869f-42a7-abbd-d5725db7a61b,AZ74 NJIU LV6Q TXQK FY0U 6ZFU 4NLM,FR62 7510 1274 27AS PST6 5T2U 924,2023-03-11T14:52:19Z,7911,Rupiah
b8f8c5ec-9893-4f0e-82d8-0af5165c970b,MU67 UGSQ 1352 1609 5461 0243 296H GK,TR34 6630 5NG6 S74W VLUV IFCW EO,2023-09-20T16:09:30Z,2990,Krona
74ec39ab-5818-425e-8914-616d01581329,AL05 8214 9300 9XMO CXBQ KIQJ DLXV,SI51 1216 5980 5333 147,2023-11-02T20:27:08Z,7318,Naira
5fe62d9d-a85d-4b64-ba73-8cfd8b517d61,FR64 5837 7096 52TN SU7T UGOA Q36,SM13 J563 8573 797G NB62 F4GW KAA,2023-04-15T09:07:58Z,3790,Euro
abfe51b1-684b-4862-87b5-77fb561b30c7,LT25 0608 9258 8447 7399,MK65 893R KRSQ CIVT 478,2023-03-12T20:53:49Z,5109,Naira
144c76c9-1aac-4a6c-b09d-f28fd48e998c,FR11 7461 6701 69OM BKZQ 4IP3 213,LV20 CGTM SVVK OOEL J1CM I,2023-04-19T08:18:18Z,6933,Euro
a2fe93dd-046e-45a1-b10f-d1a67124b901,GB27 PYVU 3381 8330 4440 20,BH57 QUSP NAFK FHNX 0VJ9 QX,2023-02-13T18:50:52Z,9451,Euro
e9f14211-d00f-470e-b49a-19247ef2f778,GR58 4966 451Q MWIB ES9V 6Y09 GJW,KW45 ZZFA Z6QT SUCV TCU6 VL0M ADHF IM,2022-11-26T01:38:13Z,1373,Zloty
1a0736c1-2873-4f0d-b6b1-23d24c95a293,ME44 3657 7490 0425 9770 25,SA75 640V RGFS 9UCN JSRI WTIF,2022-11-27T06:31:31Z,7695,Peso
5ead57f5-7a1b-4757-ae04-ce850a7172c9,MC95 8133 9831 97SJ RHE0 DCUN 878,FR24 3711 7808 156N BTWO XNCH E58,2023-03-07T05:28:24Z,8772,Dollar
e81813f6-0496-4734-a7ee-cc21eaa77d26,CH22 4576 9YW3 9LK4 LEHB O,PS96 AYVV XOBJ VYZY TQ6M CTXM XSWO R,2023-06-18T13:21:51Z,7425,Peso
0a4b4d81-f629-4b68-ab33-dff490891673,FI68 2613 3897 5794 58,IE73 SARL 8478 8983 1574 00,2023-01-10T03:38:35Z,7125,Zloty
673b696a-b6d2-4802-88ab-5c0a5de6c5da,NL74 JWZH 6190 2012 85,AL77 1225 2683 MGNV WDVX R6T3 DVPX,2023-02-14T03:58:49Z,2955,Peso
56ba5a83-f7b1-4e70-a675-fb72d6a5a4e2,GB82 HZKE 4997 5400 0856 93,BE29 6430 8905 5531,2023-08-11T14:38:24Z,3567,Real
0f9a5121-01a3-4d89-91cd-031a511a6d00,AT70 5235 4615 7133 3037,FR62 0143 5088 2172 VCP5 HYCM Y93,2023-10-13T15:08:08Z,2094,Dollar
6e0960bf-0731-4a85-a813-15ece35fa3df,SE82 4247 4574 6227 4592 7777,GI79 NCZW CLOB IWB7 G1RO N8R,2022-11-26T15:16:40Z,3510,Sol
6657516b-2fd5-492a-bd8d-1138be1229e6,SA25 27YQ 1PQO 0XLZ 6PPF EGI4,CZ53 8080 6695 5806 6251 7562,2023-02-17T17:27:40Z,588,Shekel
126537c6-02e9-42f1-b00f-49f3607dbdf4,IT77 Z323 6361 102T 3KLS G0HB H02,SK78 4382 1927 2917 1278 5357,2023-03-08T10:41:33Z,7888,Ruble
d33ef6b2-0af6-431a-b29e-653b88b0a169,AL62 3477 2683 G6A7 6YEM YNPT HL3I,SE94 5136 2966 2446 0479 0149,2023-07-10T14:24:46Z,2324,Real
c8eb4e9a-dacb-4c3e-adb2-7c807ce6a9d9,SM11 V715 8091 608L VMJZ TZCB DQW,FO29 3919 7572 6811 36,2023-11-16T17:52:01Z,749,Peso
ed9b2c11-1a56-4ab3-b681-3a6dd8bf3677,KW83 UZUJ MW1W R8A7 BN7T VCX5 JPLW DS,GL59 8506 4438 4439 36,2022-11-26T04:12:31Z,2012,Yuan Renminbi
ed564906-412b-445f-b89b-797e8ebde979,FR64 5093 9393 682I BGGI SJPJ B40,FR12 7640 1528 82LQ IY32 1X5O W46,2022-12-08T03:48:39Z,2168,Yuan Renminbi
ebba9c31-52cc-4f5a-87cc-c024be8c5f5d,FR44 8050 7768 95QA XNMQ TM50 T46,FR32 1126 4490 51W1 VPOH 5BAO K85,2022-11-26T06:31:52Z,8739,Yuan Renminbi
0488e40c-8c8c-4c41-a3eb-96163c451dc1,FR48 9642 1732 64G9 RJ4I XV8K R94,KZ55 9377 R8TH GMZY B8OG,2023-04-17T13:19:03Z,1938,Rial
5c3ac57a-d463-4262-8827-9019fa1dec6a,FR29 3744 6107 266N W03T JENA Y65,GI48 QEOH BSRK DCVD HYTS XET,2022-12-04T06:58:17Z,7603,Yuan Renminbi
c625d1e0-dc0e-4f3c-8a7b-50f281185045,LU39 326Y ZK0V TAAJ KFXU,HU89 9643 7264 2442 3316 8317 5920,2023-02-16T15:14:38Z,6215,Yuan Renminbi
8241be04-afd6-4b90-a167-c071bccf0468,DE16 1363 5786 4385 2016 23,IS23 4233 6601 8853 3951 7323 26,2023-05-07T20:27:04Z,1035,Koruna
6178242c-7c0b-491a-9784-4c54ca3fbaa5,MT85 RTFN 4125 3MQX CZUF SM5X 1UL1 0VM,DO45 CMQL 5418 0768 8598 0731 8137,2022-12-10T09:35:21Z,5374,Euro
f68b7592-5685-4eed-9835-e8a3f0afd076,CH27 9003 3GSZ P79K PVNC 7,MD95 YRJP XGWR L5ZM TJSR O4YH,2023-05-21T20:21:21Z,892,Afghani
f2e1b2ca-239c-4627-8b94-53e3582acf38,GB24 BJMY 9047 1864 2689 38,FR70 2752 2967 17DC H8L6 ZZJM D77,2023-02-06T10:03:06Z,9235,Yuan Renminbi
bf92a61a-fe53-405e-b7ac-40367e472c82,FR85 4651 6458 73JI CAFE XUUK C79,CH60 7005 9NEV JIWY MIYU J,2023-01-06T00:45:47Z,256,Rupiah
f14d478f-225c-4404-bc1d-0d433b6cc424,FR45 8385 5125 327I QYRR WIJO N67,PS22 LVMN ETWC NMPG MGCT BHHU CGEY V,2023-10-02T10:53:45Z,1835,Yuan Renminbi
6b959a3f-fd84-4d25-95a1-704e9553e5dc,LV49 ZIQG PSTS OLFY B5EP V,FR32 7686 9823 88E7 YY7K 6HOS L90,2023-10-23T04:57:15Z,6650,Yuan Renminbi
ed82a879-e38b-4918-88ab-134cf512e770,VG63 FUAV 1212 1659 2222 4474,FR38 7285 6310 32VK R3WT RK52 T94,2023-10-05T22:08:57Z,3543,Krona
221bf651-d4ee-476b-b448-96ac80e373d2,FO41 3769 5537 2291 15,CY50 8185 6899 FFTU LQ29 JSIY PP2D,2023-04-09T20:54:38Z,4915,Ruble
de102ad5-0f90-431f-8c16-188c098dde87,KZ21 319H 2HFM 6BWG FEYP,SM95 C288 9876 215C 9UMR VBG2 N5O,2023-01-21T04:40:27Z,6183,Rupiah
7769bcc6-4f87-49f7-a96a-27fdc554ccdd,RS94 1142 0477 7416 6989 70,FR71 4770 1851 89YA FABK 5UTB Q34,2023-01-05T04:21:11Z,8987,Krone
376a1ade-5120-45b8-bc5d-f23d3a4268f4,NO19 9959 5560 909,DO24 BYOF 0227 7914 1756 9062 2110,2023-01-01T08:07:50Z,3398,Peso
cb4d46f6-3726-4941-886c-5b705c58b57c,GB13 ROCM 1022 7056 9536 64,BR62 9871 6861 8061 0586 9412 737E A,2023-03-05T03:01:02Z,8925,Bolivar
9f5d368e-0936-45d7-bf5c-d40cc37ccd18,RO77 NZXR 6A8S HBIH SB3H YKY6,BR74 5780 4482 0091 9637 5806 400A L,2023-07-21T21:48:52Z,5547,Zloty
2226edb8-c464-4906-8f55-8de4e9915e43,KZ26 227O DPOO KRQR HJC7,CZ22 0347 9496 4691 4457 2733,2023-01-16T15:56:18Z,8431,Birr
b62a426f-b4c9-4409-ae70-4ef681992a53,SE08 2805 4301 3989 5102 8036,RS70 5725 8011 6134 1449 40,2023-06-15T23:25:30Z,4898,Krona
ff31ddf2-8f1a-4b54-ad17-c12501e7fb6e,EE87 6663 5093 4470 1617,PL82 1081 7705 7333 5799 4518 6847,2023-10-06T10:14:55Z,7106,Peso
4fed1232-6fc6-45c4-acf1-655649c3f890,RO31 ZTSV VZIR ZKSU FFAI LAUO,SM38 O592 1395 144Y JX8M 8VVT YJO,2023-08-07T16:56:27Z,430,Euro
c6f63a41-14a6-4174-bbdc-6fba2ed078c3,MU06 GMDT 6029 1499 3691 5938 156B SF,AL33 6132 0996 WGQX YPIB TCZC 4YSU,2023-10-28T23:57:14Z,9581,Peso
ee25f53f-9d82-44ed-bfa7-f6a92e419721,GB03 VSSS 4097 5718 7546 93,FR33 3632 5884 27DZ ZPJF WJ1X L19,2023-08-20T18:11:22Z,1032,Dinar
a57f0d90-f54b-4b47-bcd6-e3c3034e63d9,FR15 0953 5858 45LX SNHH QIAS A71,LT29 0765 8368 8614 5559,2023-05-26T08:24:14Z,5977,Rupiah
07e93323-f097-4a16-8285-634f3d934998,KW08 TMEW AGUR 3ZRC UQXQ FOCL 1BDE WQ,PL03 6093 6573 5814 1151 0739 1922,2023-03-21T23:34:31Z,274,Yuan Renminbi
dcba4366-1280-4062-b7b0-964b512f7a4c,FR09 7757 3400 584J WYSI KA0O N69,GI55 TZTH E071 KDBE FMK9 WAD,2023-09-25T03:38:27Z,33,Krona
d457e2d4-bf90-46fd-b145-1cbc7a828c46,NO36 5426 9880 365,GL98 4395 2849 6215 19,2023-07-27T06:21:11Z,4577,Yuan Renminbi
b766fbcb-2eae-487d-872d-ec7008eafee1,LV58 FYLD DNG1 1XVM G0VE O,FR50 1273 9417 22BF O2KP DBN0 T35,2023-06-17T09:18:35Z,5353,Yuan Renminbi
d7d1790b-97d9-40df-971b-90af77ec78b6,RO87 OMFK FKCD 7EW5 DCGI XCVZ,AE16 1786 3834 6335 0815 094,2023-02-06T09:54:15Z,1723,Dollar
a79201d9-2699-4737-b373-c3ebbeac2a87,LT76 7747 1413 5892 3197,MU15 TWHZ 6202 0623 9311 3930 274B CE,2023-02-02T16:50:51Z,1570,Yuan Renminbi
1bf9d22a-6072-4db8-ab11-3c0502186d1a,FR86 6874 8378 23C0 QCRM FP2D K51,FR27 6852 7606 25VD HGOH U0BJ L69,2023-10-08T09:02:26Z,2071,Rupiah
29eecf42-03d3-4a5b-8326-76529eac4200,RS45 9413 2705 1611 6720 26,SM29 N830 2251 576Q ZSU9 JDKH FRR,2023-04-18T10:00:16Z,1,Ruble
03d5c91f-ee46-424c-9fc7-110513081e27,LI10 2687 8ZFS BB9V L0KD J,LT21 6219 0208 6681 0371,2023-03-05T11:11:12Z,695,Rupiah
f4cf09b1-cf1c-407e-b346-c10810e6f8ba,BE97 9695 7449 1945,ME96 4943 8973 2328 9787 56,2023-07-11T07:27:47Z,3219,Peso
56735053-cbec-43a6-ae74-de7d5d8ee263,FR31 9782 5713 45ZL HTMF ULYV Z07,DK30 7173 0062 7404 05,2023-01-28T13:29:03Z,7610,Krona
bde57a2c-a9c6-414d-9407-d6b1c3b4ba22,DE92 3439 0721 1257 2914 33,NO53 6510 4394 290,2023-05-30T10:52:41Z,9022,Rupiah
8ef8036d-2087-41b3-825f-1204cd3e7cc4,IE52 SPHT 6486 5369 9934 80,GB39 KFRM 4889 1901 1103 05,2023-07-15T22:49:27Z,6647,Franc
807fb31c-eb32-4201-aabd-5b77f94d45e9,AZ45 XWAO Q9SY ALSX X8PI 0CM9 SL4N,CZ79 9537 0359 5080 3000 6860,2023-11-10T05:08:31Z,4069,Shekel
68068c11-72cf-4d6e-ba6d-13996fce949c,MU45 FZAJ 5831 1697 7553 6950 579L HL,NL94 RTYY 6733 2734 14,2023-08-16T10:33:01Z,996,Kip
8e18572f-f5d9-47cf-b434-35c18d7ab2b0,BH37 LPGC C1BW 0L5N DQHA JH,LT54 0953 0538 1700 3853,2023-03-04T04:50:27Z,6763,Euro
79346ba8-a075-4d3c-9446-dd1f86696576,LT83 2131 5759 6514 9473,SE85 7467 5518 1261 1755 4750,2023-03-25T00:07:53Z,2515,Rupiah
d3f187bd-5102-4189-a6ba-0e4efb165da2,DK32 2741 6410 7448 19,LB82 4145 ST9C IVQG OLPM HD39 OZMT,2023-09-28T05:09:45Z,1026,Krone
4840a69a-7a31-4b47-a44c-d812315d74a9,FR89 8306 7711 24YM 3PXH ROPC G24,VG66 HFAV 7505 6350 9056 2252,2023-10-09T03:35:05Z,304,Yuan Renminbi
d7afbb98-c756-4965-8014-fedef87df8c1,IT36 H590 7969 024B KDBG HAXF BCA,LT54 0338 1582 0955 9124,2023-05-29T08:16:15Z,892,Rupee
218ad738-899a-4ef8-8986-af53867aacb4,LI27 2516 7ICA ZT5U PONS 9,KZ21 697E 8G8U NFYR 5JZP,2023-10-22T21:35:18Z,9752,Sol
4d2fb56a-cd37-4a07-a6aa-c013da288aea,CY85 5939 6309 VP8L PDYS 46XA C4RI,AL55 3361 1178 XRJP U4SI 0KNG OC18,2023-07-03T20:40:00Z,790,Hryvnia
9993fd96-9ae0-45fd-ba91-5864e18c3d8d,PT28 7337 4762 4917 3724 1286 9,SA92 418I WQED SQYA TLNG WWH0,2022-12-06T03:06:20Z,1555,Rupiah
622ad206-4a0d-454e-9a77-408ece1367e7,FR94 6527 3453 91DA KLZA ZOWS X05,ES18 0165 7218 3903 1397 6399,2023-09-28T00:01:43Z,1228,Hryvnia
ecf5c014-5d33-46d7-87a7-b246883df1b0,LV89 TGBN HEYC ACFT UWUD Z,GB42 UMVX 8396 5411 2462 35,2023-10-19T16:13:32Z,9038,Rupiah
6aa53da2-14a1-4fcc-8447-cc12b6ab0f24,FR11 1045 0377 31F1 DJG9 CWAJ 295,GT45 CDTQ US7P QUGX PD3R UQIY ARFT,2023-05-23T01:45:31Z,7196,Rupiah
d8d50846-bad1-46f4-a73f-95227e3496ed,MD71 YLW0 V8HI 2DEM UGTV TWO1,GT73 VEUM KJ21 GDRT M7RD DKGU JFED,2023-08-07T13:13:59Z,6941,Yuan Renminbi
e75220f3-47ac-4158-92ef-339a5710f150,AZ23 ACKK RIWD 0WVO WSJR IGEF SMAT,CY49 2825 6273 YNBY AFT7 PZ7S KDIV,2023-08-27T03:03:58Z,8012,Koruna
80600cfd-76d6-4df5-bcc7-dce5bef09f89,MU80 HCJG 0862 3358 8326 7966 301N SK,CY09 3514 1003 SSYV GRPM XVMI LNM7,2023-01-11T22:35:33Z,8138,Zloty
d7847ea3-19df-47b9-ace9-a4408a2efc3b,SA86 38XY BR3R BKN9 KFCW AOXH,DO87 XR8O 4869 3769 4713 2273 0454,2022-12-14T16:54:58Z,6881,Ruble
cefc09fa-ac18-4f48-852a-ca05dffd35f7,TN37 0413 2252 0582 2885 7042,PS70 ZIXZ KM9L YYB1 SOE2 1IHF G2SH O,2023-08-28T14:45:40Z,8203,Peso
5703f7e5-b3a1-4f29-a7ab-9461bebafa8d,PK85 JELW JH1E OAPG UITE UBCT,BA82 1769 4994 1713 4655,2023-01-20T13:56:56Z,61,Rupiah
ebca1fda-d14e-42aa-a1e8-142a89d1a26f,BG18 XTFV 6043 691D PTGB 9W,LV41 AVWV 8VEN STCH APUN U,2023-08-17T03:49:48Z,2251,Krona
29cedfb9-d342-403a-81bc-1ab5631b150c,ES81 0582 6107 8800 4940 8094,VG36 UFIH 3611 6386 2108 5030,2023-06-18T09:17:03Z,5894,Real
